Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Director,canonical_Agency,canonical_Source,canonical_Ounce of Prevention Description,canonical_ECE Available Programs,canonical_NAEYC Valid Until,canonical_Address,canonical_Head Start Fund,canonical_Column,canonical_Program Name,canonical_Program Option,canonical_Zip,canonical_Neighborhood,canonical_CC fund,canonical_Purple binder service type,canonical_Website,canonical_Column2,canonical_Eearly Head Start Fund,canonical_Phone,canonical_IDHS Provider ID,canonical_Site name,canonical_Id,canonical_Progmod,canonical_Executive Director,canonical_Center Director,canonical_Funded Enrollment,canonical_Fax,canonical_NAEYC Program Id,canonical_Length of Day,canonical_Email Address,canonical_Number per Site HS,canonical_Number per Site EHS 
390,1.0,2210,DFSS_AgencySiteLies_2012.csv,Henry Booth House Patti Cake,939 W 87TH St. ,60620,8749460,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Harris ,,,,,,,b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'scott perkins',b'ms. harris',b'939 w 87th st',b'',b'',b'head start',b'auburn gresham',b'60620',b'',b'yes',b'',b'no',b'',b'ms. harris',b'8749460',b'',b'henry booth house patti cake',b'885',b'no',b'',b'www.henryboothhouse.org',b'henry booth house',b'',b'',b'half day/full day',b'',b'',b''
385,1.0,2211,DFSS_AgencySiteLies_2012.csv,Henry Booth House Pink's Child Care Academy,8236 S Kedzie ,60652,8637465,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Jones ,,,,,,,b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'scott perkins',b'ms. jones',b'8236 s kedzie',b'',b'',b'head start',b'ashburn',b'60652',b'',b'yes',b'',b'no',b'',b'ms. jones',b'8637465',b'',"b""henry booth house pink's child care academy""",b'859',b'no',b'',b'www.henryboothhouse.org',b'henry booth house',b'',b'',b'half day/full day',b'',b'',b''
867,1.0,2212,DFSS_AgencySiteLies_2012.csv,Henry Booth House Precious Little Ones,5327 S Michigan Ave. ,60615,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'scott perkins',b'',b'5327 s michigan ave',b'',b'',b'',b'washington park',b'60615',b'',b'yes',b'',b'no',b'',b'',b'',b'',b'henry booth house precious little ones',b'1765',b'no',b'',b'www.henryboothhouse.org',b'henry booth house',b'',b'',b'',b'',b'',b''
868,1.0,2213,DFSS_AgencySiteLies_2012.csv,Henry Booth House Prodigy Child Learning Center,1921 E. 79th St. ,60649,2213100,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Shonzette Cheeks,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'scott perkins',b'shonzette cheeks',b'1921 e 79th street',b'',b'',b'',b'south chicago',b'60649',b'',b'yes',b'',b'no',b'',b'shonzette cheeks',b'2213100',b'',b'henry booth house prodigy child learning center',b'1766',b'no',b'',b'www.henryboothhouse.org',b'henry booth house',b'',b'',b'',b'',b'',b''
869,1.0,2214,DFSS_AgencySiteLies_2012.csv,Henry Booth House The World Is Yours,8026 S Cottage Grove Ave. ,60619,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'scott perkins',b'',b'8026 s cottage grove ave',b'',b'',b'',b'chatham',b'60619',b'',b'yes',b'',b'no',b'',b'',b'',b'',b'henry booth house the world is yours',b'1767',b'no',b'',b'www.henryboothhouse.org',b'henry booth house',b'',b'',b'',b'',b'',b''
870,1.0,2215,DFSS_AgencySiteLies_2012.csv,Henry Booth House Wee Care Nursery,1845 E 79TH St. ,60649,2214442,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Williams-Morgan,,,,,,,b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'scott perkins',b'ms. williams-morgan',b'1845 e 79th st',b'',b'',b'head start',b'south chicago',b'60649',b'',b'yes',b'',b'no',b'',b'ms. williams-morgan',b'2214442',b'',b'henry booth house wee care nursery',b'604',b'no',b'',b'www.henryboothhouse.org',b'henry booth house',b'',b'',b'half day/full day',b'',b'',b''
317,1.0,2216,DFSS_AgencySiteLies_2012.csv,Henry Booth House Wee Wee Center for Creative,2434 W 71ST St. ,60629,4710869,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Duckery,,,,,,,b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'scott perkins',b'ms. duckery',b'2434 w 71st st',b'',b'',b'head start',b'chicago lawn',b'60629',b'',b'yes',b'',b'no',b'',b'ms. duckery',b'4710869',b'',b'henry booth house wee wee center for creative',b'645',b'no',b'',b'www.henryboothhouse.org',b'henry booth house',b'',b'',b'half day/full day',b'',b'',b''
871,0.999997695287,2217,DFSS_AgencySiteLies_2012.csv,Henry Booth House West Austin,4920 W Madison ,60644,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'scott perkins',b'',b'4920 w madison',b'',b'',b'',b'austin',b'60644',b'austin',b'yes',b'',b'no',b'child care',b'',b'9214960',b'',b'henry booth house west austin',b'2217',b'no',b'',b'www.henryboothhouse.org',b'henry booth house',b'',b'',b'',b'',b'',b''
832,0.999999985099,2218,DFSS_AgencySiteLies_2012.csv,Henry Booth House Whiz Kids Nursery 518 W 103 Rd ST,518 W 103rd St. ,60628,2339445,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Craft,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'barbara zawacki',b'diana ross',b'518 w 103rd st',b'',b'',b'',b'washington heights',b'60628',b'',b'no',b'',b'no',b'early head start',b'diana ross',b'2339445',b'',b'whiz kids nursery center',b'2139',b'yes',b'',b'www.easterseaslchicago.org',b'easter seals society of metropolitan chicago',b'',b'',b'',b'',b'',b''
872,1.0,2219,DFSS_AgencySiteLies_2012.csv,Henry Booth House Young Achievers Academy,520 E 79TH St. ,60619,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'scott perkins',b'',b'520 e 79th street',b'',b'',b'',b'greater grand crossing',b'60619',b'',b'yes',b'',b'no',b'',b'',b'',b'',b'henry booth house young achievers academy',b'1772',b'no',b'',b'www.henryboothhouse.org',b'henry booth house',b'',b'',b'',b'',b'',b''
120,0.994911827147,2220,DFSS_AgencySiteLies_2012.csv,Home of Life Community Dev. Corp. HLCDC Dev. II,4650 W. Madison ,60644,6268655,,,,,,,Home of Life Community Dev. Corp.,,,,,,,,,,,www.homeoflife.org,Delores Sheppard,Diane Congress,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'cp',b'diane congress',b'4650 w madison',b'',b'',b'child care',b'austin',b'60644',b'austin',b'yes',b'',b'yes',b'',b'dorietta sceanior',b'6268655',b'',b'home of life ii',b'2570',b'no',"b'2114it(child care it center), 7199ps(hs collaboration with c'",b'www.homeoflife.org',b'home of life community dev. corp.',b'',b'',b'half day/full day',b'',b'',b''
119,1.0,2221,DFSS_AgencySiteLies_2012.csv,Home of Life Community Dev. Corp. HOME OF LIFE JUST FOR YOU (773)-626-8655,4647 W. Washington ,60644,,,,,,,,Home of Life Community Dev. Corp.,,,,,,,,,,,www.homeoflife.org,Delores Sheppard,Diane Congress,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'delores sheppard',b'diane congress',b'4647 w washington',b'',b'',b'child care',b'austin',b'60644',b'',b'yes',b'',b'no',b'child care',b'nena porter cooper',b'6268655',b'',b'home of life',b'375',b'no',"b'2114ps(child care ps center), 7199ps(hs collaboration with c'",b'www.homeoflife.org',b'home of life community dev. corp.',b'',b'',b'half day/full day',b'',b'',b''
169,1.0,2222,DFSS_AgencySiteLies_2012.csv,Howard Area Community Center HOWARD AREA,7510 N. Ashland ,60626,2626622,,,,,,,Howard Area Community Center,,,,,,,,,,,www.howardarea.org,Bruce Rasey,Stephania Koliarakis,,,,,,,b'',b'',b'dfss_agencysitelies_2012.csv',b'372557',b'bruce rasey',b'stephania koliarakis',b'7510 n. ashland',b'',b'',b'',b'',b'60626',b'',b'',b'skoliarakis@howardarea.org',b'',b'',b'',b'2626622',b'',b'howard area community center howard area',b'2222',b'',b'',b'www.howardarea.org',b'howard area community center',b'',b'',b'',b'09/30/14',b'',b''
108,0.999999985099,2223,DFSS_AgencySiteLies_2012.csv,Korean American Community Services Korean American Community Services,4300 N. California ,60618,5838281,,,,,,,Korean American Community Services,,,,,,,,,,,www.kacschicago.org,In chul Choi,Hye K. Choi,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'585396',b'in chul choi',b'hye k. choi',b'4300 n california',b'',b'',b'child care',b'irving park',b'60618',b'',b'yes',b'hchoi@kacschicago.org',b'yes',b'child care',b'hye k. choi',b'5838281',b'',b'korean american community services - korean american community services',b'123',b'no',"b'7131ps(hs collaboration with childcare & prek), 2808sa(schoo'",b'www.kacschicago.org',b'korean american community services',b'',b'',b'half day/full day',b'04/30/14',b'',b''
874,1.0,2224,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois ARRA Home Based Initiative - Roseland Christian Ministries,10 W 35th St 15th Floor ,60616,9494789,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'john schnier',b'',b'10 w 35th st 15th floor',b'',b'',b'',b'douglas',b'60616',b'',b'yes',b'',b'no',b'',b'sophia coleman',b'9494789',b'',b'lutheran social services of illinois arra home based initiative - roseland christian ministries',b'1801',b'no',b'',b'www.lssi.org',b'lutheran social services of illinois',b'',b'',b'',b'',b'',b''
310,0.999999880791,2225,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois ENGLEWOOD MESSIAH,1910 W. 64th Street ,60636,4365110,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,Delphine Whittlesey,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'557873',b'john schnier',b'delphine whittlesey',b'1910 w 64th street',b'',b'',b'head start',b'west englewood',b'60636',b'',b'yes',b'delphine.whittlesey@lssi.org',b'no',b'',b'delphine whittlesey',b'4365110',b'',b'lutheran social services of illinois englewood messiah',b'610',b'no',b'',b'www.lssi.org',b'lutheran social services of illinois',b'',b'',b'half day/full day',b'12/31/13',b'',b''
29,0.825796673695,2226,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois NORTH AUSTIN HEAD START,1500 N. Mason ,60651,2371930,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,Doris Holden,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'john schnier',b'doris holden',b'1500 n mason',b'',b'',b'community partnerships',b'austin',b'60651',b'austin',b'yes',b'',b'no',b'child care',b'doris holden',b'2371930',b'',b'lutheran social services north austin',b'2226',b'no',"b'4115it(child care it center), 7015ps(hs collaboration with c'",b'www.lssi.org',b'lutheran social services of illinois',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b''
49,0.999999135733,2227,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois ROGERS PARK,1754 W. Devon ,60660,6354600,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,Deloris McDowell ,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'john schnier',b'deloris mcdowell',b'1754 w devon',b'',b'',b'',b'rogers park',b'60660',b'',b'yes',b'',b'no',b'child care',b'deloris mcdowell',b'6354600',b'',b'lutheran social services of illinois rogers park',b'3214',b'no',b'7134ps(hs collaboration with childcare & prek)',b'www.lssi.org',b'lutheran social services of illinois',b'',b'',b'',b'',b'',b''
320,1.0,2228,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois TRINIDAD LUTHERAN,2921 W. Division ,60622,6354600,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,Emilia Espinal ,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'john schnier',b'emilia espinal',b'2921 w division',b'',b'',b'',b'west town',b'60622',b'',b'yes',b'',b'no',b'',b'emilia espinal',b'6354600',b'',b'lutheran social services of illinois trinidad lutheran',b'1805',b'no',b'',b'www.lssi.org',b'lutheran social services of illinois',b'',b'',b'',b'',b'',b''
125,0.999999940395,2229,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois WINTHROP CHILDREN'S CENTER,4848 N. Winthrop ,60640,8783210,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'john schnier',b'',b'4848 n winthrop',b'',b'',b'community partnerships',b'uptown',b'60640',b'uptown',b'yes',b'',b'no',b'child care',b'',b'8783210',b'',"b""lutheran social services of illinois - winthrop children's center / lssi""",b'383',b'no',"b'2664it(child care it center), 7133ps(hs collaboration with c'",b'www.lssi.org',b'lutheran social services of illinois',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b''
261,0.999577927589,2230,DFSS_AgencySiteLies_2012.csv,Marcy Newberry Association Austin Town Hall,5610 W. Lake ,60644,2611505,,,,,,,Marcy Newberry Association,,,,,,,,,,,www.marcy-newberry.org,Gertrude Ricks,Marsha Ballenger,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'gertrude ricks',b'marsha ballenger',b'5610 w lake',b'',b'',b'community partnerships',b'austin',b'60644',b'austin',b'yes',b'',b'no',b'child care',b'marsha ballenger',b'2611505',b'',b'marcy newberry association austin town hall',b'2230',b'no',"b'7028ps(hs collaboration with childcare & prek), 4155ps(child'",b'www.marcy-newberry.org',b'marcy newberry association',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b''
24,0.999976605177,2231,DFSS_AgencySiteLies_2012.csv,Marcy Newberry Association FOSCO,1312 S. Racine ,60608,7466024,,,,,,,Marcy Newberry Association,,,,,,,,,,,www.marcy-newberry.org,Gertrude Ricks,Kimberly Johnson ,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'gertrude ricks',b'kimberly johnson',b'1312 s racine ave',b'',b'',b'state pre-kindergarten',b'near west side',b'60608',b'',b'yes',b'',b'no',b'early head start',b'kimberly johnson',b'7466024',b'',b'marcy newberry association - fosco abla center',b'28',b'yes',"b'4195it(child care it center), 7086ps (hs collaboration with'",b'www.marcy-newberry.org',b'marcy newberry association',b'',b'',b'half day/full day',b'',b'',b''
384,1.0,2232,DFSS_AgencySiteLies_2012.csv,Marcy Newberry Association Learning Tree 1,8128 S Kedzie ,60652,7788802,,,,,,,Marcy Newberry Association,,,,,,,,,,,www.marcy-newberry.org,Gertrude Ricks,Joanne Williams ,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'gertrude ricks',b'joanne williams',b'8128 s kedzie',b'',b'',b'',b'ashburn',b'60652',b'',b'yes',b'',b'no',b'',b'joanne williams',b'7788802',b'',b'marcy newberry association learning tree 1',b'1818',b'no',b'',b'www.marcy-newberry.org',b'marcy newberry association',b'',b'',b'',b'',b'',b''
875,1.0,2233,DFSS_AgencySiteLies_2012.csv,Marcy Newberry Association Learning Tree 2,8322 S Pulaski Rd. ,60652,8843345,,,,,,,Marcy Newberry Association,,,,,,,,,,,www.marcy-newberry.org,Gertrude Ricks,Joanne Williams ,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'gertrude ricks',b'joanne williams',b'8322 s pulaski rd',b'',b'',b'',b'ashburn',b'60652',b'',b'yes',b'',b'no',b'',b'joanne williams',b'8843345',b'',b'marcy newberry association learning tree 2',b'1819',b'no',b'',b'www.marcy-newberry.org',b'marcy newberry association',b'',b'',b'',b'',b'',b''
32,0.999999562899,2234,DFSS_AgencySiteLies_2012.csv,Marcy Newberry Association Marcy Center,1539 S. Springfield ,60623,7622300,,,,,,,Marcy Newberry Association,,,,,,,,,,,www.marcy-newberry.org,Gertrude Ricks,Barbara Tucker ,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'gertrude ricks',b'barbara tucker',b'1539 s springfield',b'',b'',b'state pre-kindergarten',b'north lawndale',b'60623',b'north lawndale',b'yes',b'',b'yes',b'child care',b'barbara tucker',b'7612300',b'',b'marcy newberry association - marcy center',b'37',b'no',"b'2751it(child care it center), 7135ps(hs collaboration with c'",b'www.marcy-newberry.org',b'marcy newberry association',b'',b'',b'half day/full day',b'',b'',b''
586,0.999999284744,2235,DFSS_AgencySiteLies_2012.csv,Marcy Newberry Association Newberry Center,1073 W. Maxwell ,60608,8297555,,,,,,,Marcy Newberry Association,,,,,,,,,,,www.marcy-newberry.org,Gertrude Ricks,Vernon Lyle,,,,,,,b'',b'',b'purple_binder_early_childhood.csv',b'',b'gertrude ricks',b'vernon lyle',b'1073 w maxwell',b'',b'',b'school age',b'near west side',b'60608',b'',b'no',b'',b'yes',b'child care',b'vernon lyle',b'8297555',b'',b'marcy newberry association',b'3323',b'no',b'2753sa(school age (sa))',b'www.marcy-newberry.org',b'marcy newberry association',b'',b'',b'part day/full day',b'',b'',b''
142,1.0,2236,DFSS_AgencySiteLies_2012.csv,Marcy Newberry Association St. John, 5701 W. Midway Park ,60644,3795533,,,,,,,Marcy Newberry Association,,,,,,,,,,,www.marcy-newberry.org,Gertrude Ricks,Willie Mae Cole,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'gertrude ricks',b'willie mae cole',b'5701 w midway park',b'',b'',b'',b'austin',b'60644',b'',b'yes',b'',b'no',b'',b'willie mae cole',b'3795533',b'',b'marcy newberry association st. john',b'1823',b'no',b'3149ps(hs collaboration with childcare)',b'www.marcy-newberry.org',b'marcy newberry association',b'',b'',b'',b'',b'',b''
876,1.0,2237,DFSS_AgencySiteLies_2012.csv,Mary Crane League Children's Learn and Play,6512 S. Halsted ,60621,9667162,,,,,,,Mary Crane League,,,,,,,,,,,www.marycrane.org,Lavetter Terry,Mashanda Scott ,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'lavetter terry',b'mashanda scott',b'6512 s halsted st',b'',b'',b'',b'englewood',b'60621',b'',b'yes',b'',b'no',b'',b'',b'9667162',b'',"b""mary crane league children's learn and play""",b'1824',b'no',b'',b'www.marycrane.org',b'mary crane league',b'',b'',b'',b'',b'',b''
79,0.999993860722,2238,DFSS_AgencySiteLies_2012.csv,Mary Crane League Mary Crane Center (East),2974 N. Clybourn ,60618,9388130,,,,,,,Mary Crane League,,,,,,,,,,,www.marycrane.org,Lavetter Terry,Martuice Williams ,,,,,,,b'',b'',b'idhs_child_care_provider_list.csv',b'722999',b'lavetter terry',b'martuice williams',b'2974 north clybourn avenue',b'',b'',b'',b'',b'60618',b'',b'',b'info@marycrane.org',b'',b'',b'',b'9388130',b'9356-4723-5433-005',b'mary crane league mary crane center (east)',b'2238',b'',b'',b'www.marycrane.org',b'mary crane league',b'(773) 325-2530',b'',b'',b'08/01/16',b'',b''
877,0.998365,2239,DFSS_AgencySiteLies_2012.csv,Mary Crane League Mary Crane Center (Lake & Pulaski),316 N. Pulaski ,60624,2655954,,,,,,,Mary Crane League,,,,,,,,,,,www.marycrane.org,Lavetter Terry,Marcia Newsome ,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'lavetter terry',b'marcia newsome',b'316 n pulaski site',b'',b'',b'',b'west garfield park',b'60624',b'',b'yes',b'',b'yes',b'',b'',b'2653830',b'',b'mary crane league mary crane center (lake & pulaski)',b'1826',b'yes',"b'4374it(child care it center), 4374ps(child care ps center),'",b'www.marycrane.org',b'mary crane league',b'',b'',b'',b'',b'',b''
1291,,2240,DFSS_AgencySiteLies_2012.csv,Mary Crane League Mary Crane Center (Molade),1120 N. Lamon ,60651,2877365,,,,,,,Mary Crane League,,,,,,,,,,,www.marycrane.org,Lavetter Terry,Kathleen Pesek ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.847563815117,2241,DFSS_AgencySiteLies_2012.csv,Mary Crane League Mary Crane Center (Morse),1545 W. Morse ,60626,2621390,,,,,,,Mary Crane League,,,,,,,,,,,www.marycrane.org,Lavetter Terry,Traci Medina,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'lavetter terry',b'traci medina',b'1545 w morse',b'',b'',b'community partnerships',b'rogers park',b'60626',b'',b'yes',b'',b'no',b'child care',b'guadalupe herrera',b'2621390',b'',b'mary crane league mary crane center (morse)',b'38',b'no',b'4270ps(hs collaboration with childcare & prek)',b'www.marycrane.org',b'mary crane league',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b''
75,0.999994531274,2242,DFSS_AgencySiteLies_2012.csv,Mary Crane League Mary Crane Center (North),2905 N. Leavitt ,60618,9388130,,,,,,,Mary Crane League,,,,,,,,,,,www.marycrane.org,Lavetter Terry,Martuice Williams ,,,,,,,b'',b'',b'ece chicago find a school scrape.csv',b'',b'cp',b'martuice williams',b'2905 n. leavitt',b'',b'',b'',b'north center',b'60618',b'north center',b'no',b'',b'no',b'',b'lavetter terry',b'3485528',b'',b'mary crane',b'2642',b'yes',b'',b'www.marycrane.org',b'mary crane league',b'',b'',b'',b'',b'',b''
72,0.99998575449,2243,DFSS_AgencySiteLies_2012.csv,Mary Crane League Mary Crane Center (West),2820 N. Leavitt ,60618,9388130,,,,,,,Mary Crane League,,,,,,,,,,,www.marycrane.org,Lavetter Terry,Martuice Williams ,,,,,,,b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'lavetter terry',b'martuice williams',b'2820 n. leavitt',b'',b'',b'community partnerships',b'north center',b'60618',b'',b'yes',b'',b'no',b'',b'emily hamlin',b'3485528',b'',b'mary crane league mary crane center (west)',b'312',b'yes',b'4237ps(hs collaboration with childcare & prek)',b'www.marycrane.org',b'mary crane league',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b''
1292,,2244,DFSS_AgencySiteLies_2012.csv,Mary Crane League Mary Crane Center (St. Martin De Porres),6423 S. Woodlawn ,60637,9388130,,,,,,,Mary Crane League,,,,,,,,,,,www.marycrane.org,Lavetter Terry,Victoria Harbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,1.0,2245,DFSS_AgencySiteLies_2012.csv,Metropolitan Family Services Midway Children's Center,3215 W. 63rd St. ,60629,8842350,,,,,,,Metropolitan Family Services,,,,,,,,,,,www.metrofamily.org,Laurie Sedio,Guadalupe Valdine,,,,,,,b'',b'',b'ece chicago find a school scrape.csv',b'',b'cp',b'guadalupe valdine',b'3215 w. 63rd st',b'',b'',b'',b'',b'60629',b'chicago lawn',b'',b'',b'',b'',b'',b'7374790',b'',b'metropolitan family services',b'2658',b'',b'',b'www.metrofamily.org',b'metropolitan family services',b'',b'',b'',b'',b'',b''
266,0.99999666214,2246,DFSS_AgencySiteLies_2012.csv,Metropolitan Family Services Midway Head Start,6422 S. Kedzie ,60629,7374790,,,,,,,Metropolitan Family Services,,,,,,,,,,,www.metrofamily.org,Laurie Sedio,Rhonda Freeman,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'laurie sedio',b'rhonda freeman',b'6422 s kedzie',b'',b'',b'community partnerships',b'chicago lawn',b'60629',b'',b'yes',b'',b'no',b'',b'rhonda freeman',b'7374790',b'',b'metropolitan family services midway head start',b'2246',b'no',b'',b'www.metrofamily.org',b'metropolitan family services',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b''
